Sale_ID,Sale_Date,Sale_Date_Flag,Year,Month,Quarter,Region,Country,Dealer_Name,Model,Segment,Fuel_Type,CUSAtomer_Segment,Customer_Segment_Cleaned,Currency,Currency_Cleaned,Units_Sold,Unit_Price_Local,Discount_Pct,Total_Revenue_Local,Total_Revenue_Local_Flag,Revenue_EUR,COGS_EUR,Gross_Profit_EUR,Customer_Age,Customer_Age_Flag,CUSAtomer_Gender,Satisfaction_Score,Satisfactory_Score_Flag
BMW-1529,03-08-2026,CORRUPTED,2020,8,Q3,Australia,Australia,Sydney BMW,BMW 5 Series,Sedan,Hybrid,Individual,Individual,AUD,AUD,1,97959.55,3.71,97959.55,OK,59369.43,44393.64,14975.79,44,OK,Prefer not to say,4.4,OK
BMW-4968,19-07-2026,CORRUPTED,2024,6,Q2,USA,USA,Chicago Motors,BMW 7 Series,Sedan,Diesel,Individual,Individual,USD,USD,1,96839.94,1.73,96839.94,OK,88843.98,65096.09,23747.89,38,OK,Female,4.4,OK
BMW-3553,14-07-2026,CORRUPTED,2023,1,Q1,UK,UK,Manchester Prestige,BMW M5,M Sport,Diesel,Individual,Individual,GBP,GBP,1,96655.81,1.01,96655.81,OK,112390.47,81742.89,30647.58,55,OK,Male,4.4,OK
BMW-2601,04-07-2026,CORRUPTED,2021,12,Q4,USA,USA,Beverly Hills BMW,BMW iX,Electric,Electric,Individual,Individual,USD,USD,1,95912.68,3.9,95912.68,OK,87993.28,65925.6,22067.68,56,OK,Prefer not to say,4.4,OK
BMW-5023,10-06-2026,CORRUPTED,2024,6,Q2,Australia,Australia,Sydney BMW,BMW X3,SUV,Diesel,Individual,Individual,AUD,AUD,1,94424.75,3.91,94424.75,OK,57227.12,42878.02,14349.1,50,OK,Female,4.4,OK
BMW-4428,05-06-2026,CORRUPTED,2023,12,Q4,Germany,Germany,BMW Munich HQ,BMW iX,Electric,Electric,Individual,Individual,EUR,EUR,1,94226.94,5,94226.94,OK,94226.94,71416.5,22810.45,57,OK,Prefer not to say,4.4,OK
BMW-4728,14-04-2026,CORRUPTED,2024,3,Q1,UK,UK,Manchester Prestige,BMW M5,M Sport,Hybrid,individual,Individual,GBP,GBP,1,91062.46,6.12,91062.46,OK,105886.59,81204.14,24682.45,61,OK,Prefer not to say,4.4,OK
BMW-2056,26-03-2026,CORRUPTED,2021,4,Q2,USA,USA,Beverly Hills BMW,BMW iX,Electric,Electric,Individual,Individual,USD,USD,1,89559.11,5.38,89559.11,OK,82164.32,62521.38,19642.94,30,OK,Male,4.4,OK
BMW-4029,17-02-2026,CORRUPTED,2023,7,Q3,USA,USA,Dallas BMW,BMW iX,Electric,Electric,Individual,Individual,USD,USD,1,86405.5,6.48,86405.5,OK,79271.1,61030.29,18240.81,51,OK,Prefer not to say,4.4,OK
BMW-1541,25-12-2025,CORRUPTED,2020,9,Q3,Germany,Germany,Stuttgart Motors,BMW iX,Electric,Electric,individual,Individual,EUR,EUR,1,83370.12,7.88,83370.12,OK,83370.12,65161.13,18208.99,41,OK,Prefer not to say,4.4,OK
BMW-2615,19-12-2025,CORRUPTED,2021,12,Q4,USA,USA,Dallas BMW,BMW M3,M Sport,Petrol,individual,Individual,USD,USD,1,83248.66,6.74,83248.66,OK,76374.91,58962.57,17412.34,42,OK,Male,4.4,OK
BMW-2552,07-12-2025,CORRUPTED,2021,11,Q4,UK,UK,London BMW Centre,BMW iX,Electric,Electric,Individual,Individual,GBP,GBP,1,82452.35,1.17,82452.35,OK,95874.83,69849.11,26025.71,30,OK,Female,4.4,OK
BMW-1159,06-10-2025,CORRUPTED,2020,3,Q1,USA,USA,Miami Auto Group,BMW 2 Series,Coupe,Petrol,Government,Government,USD,USD,2,39184.05,7.17,78368.11,OK,71897.34,55766.98,16130.36,-5,BAD AGE,Male,4.4,OK
BMW-3458,24-08-2025,CORRUPTED,2022,12,Q4,Germany,Germany,BMW Munich HQ,BMW 2 Series,Coupe,Petrol,Lease,Lease,EUR,EUR,2,38241.57,4.25,76483.14,OK,76483.14,57512.52,18970.63,64,OK,Prefer not to say,4.4,OK
BMW-4774,21-08-2025,CORRUPTED,2024,4,Q2,Germany,Germany,Stuttgart Motors,BMW X5,SUV,Diesel,individual,Individual,EUR,EUR,1,76315.97,6.6,76315.97,OK,76315.97,58830.5,17485.48,49,OK,Prefer not to say,4.4,OK
BMW-3631,12-07-2025,CORRUPTED,2023,2,Q1,UK,UK,London BMW Centre,BMW M3,M Sport,Hybrid,Individual,Individual,GBP,GBP,1,74156.19,7.14,74156.19,OK,86228.12,66859.61,19368.52,43,OK,Male,4.4,OK
BMW-4839,28-06-2025,CORRUPTED,2024,4,Q2,Australia,Australia,Sydney BMW,BMW 3 Series,Sedan,Hybrid,individual,Individual,AUD,AUD,1,73526.34,4.82,73526.34,OK,44561.42,33709.37,10852.05,68,OK,Female,4.4,OK
BMW-2798,11-03-2025,CORRUPTED,2022,3,Q1,USA,USA,Beverly Hills BMW,BMW i4,Electric,Electric,Individual,Individual,USD,USD,1,66791.82,1.85,66791.82,OK,61276.9,44949.97,16326.93,42,OK,Male,4.4,OK
BMW-2961,05-02-2025,CORRUPTED,2022,5,Q2,USA,USA,Miami Auto Group,BMW 5 Series,Sedan,Diesel,Individual,Individual,USD,USD,1,65539.1,4.34,65539.1,OK,60127.62,45257.43,14870.19,62,OK,Prefer not to say,4.4,OK
BMW-1551,06-01-2025,CORRUPTED,2020,9,Q3,USA,USA,Dallas BMW,BMW X3,SUV,Petrol,Individual,Individual,USD,USD,1,64263.55,1.13,64263.55,OK,58957.39,42932.61,16024.78,27,OK,Female,4.4,OK
BMW-1225,31-12-2024,CORRUPTED,2020,4,Q2,USA,USA,Beverly Hills BMW,BMW X3,SUV,Petrol,Individual,Individual,USD,USD,1,63970.73,1.19,63970.73,OK,58688.74,42764.49,15924.25,31,OK,Prefer not to say,4.4,OK
BMW-4730,26-12-2024,CORRUPTED,2024,3,Q1,UK,UK,Edinburgh Motors,BMW X5,SUV,Petrol,Individual,Individual,GBP,GBP,1,63881.11,6.5,63881.11,OK,74280.36,57197.12,17083.24,55,OK,Male,4.4,OK
BMW-3028,03-12-2024,CORRUPTED,2022,6,Q2,USA,USA,Chicago Motors,BMW 5 Series,Sedan,Diesel,Individual,Individual,USD,USD,1,62757.05,4.8,62757.05,OK,57575.27,43542.24,14033.03,65,OK,Male,4.4,OK
BMW-1612,17-11-2024,CORRUPTED,2020,10,Q4,Germany,Germany,BMW Munich HQ,BMW i4,Electric,Electric,Individual,Individual,EUR,EUR,1,62271.09,0.64,62271.09,OK,62271.09,45124.63,17146.46,40,OK,Prefer not to say,4.4,OK
BMW-1837,10-11-2024,CORRUPTED,2021,1,Q1,Germany,Germany,Stuttgart Motors,BMW i4,Electric,Electric,Corporate Fleet,Corporate Fleet,EUR,EUR,1,61951.34,6.63,61951.34,OK,61951.34,47771.47,14179.87,51,OK,Male,4.4,OK
BMW-4018,05-11-2024,CORRUPTED,2023,7,Q3,Germany,Germany,Hamburg Drive,BMW 5 Series,Sedan,Petrol,Individual,Individual,EUR,EUR,1,61824.26,5.41,61824.26,OK,61824.26,47059.32,14764.95,47,OK,Prefer not to say,4.4,OK
BMW-1690,03-11-2024,CORRUPTED,2020,11,Q4,USA,USA,Dallas BMW,BMW X3,SUV,Hybrid,individual,Individual,USD,USD,1,61803.34,0.03,61803.34,OK,56700.31,40838.48,15861.83,52,OK,Female,4.4,OK
BMW-2313,27-10-2024,CORRUPTED,2021,8,Q3,USA,USA,New York BMW,BMW 5 Series,Sedan,Hybrid,Individual,Individual,USD,USD,1,61483.92,1.69,61483.92,OK,56407.26,41313.06,15094.2,48,OK,Female,4.4,OK
BMW-3185,22-10-2024,CORRUPTED,2022,8,Q3,USA,USA,Miami Auto Group,BMW 5 Series,Sedan,Hybrid,Individual,Individual,USD,USD,1,61399.93,6.29,61399.93,OK,56330.21,43278.44,13051.77,48,OK,Female,4.4,OK
BMW-5148,01-10-2024,CORRUPTED,2024,8,Q3,USA,USA,Chicago Motors,BMW X3,SUV,Diesel,Corporate Fleet,Corporate Fleet,USD,USD,1,60591.69,3.67,60591.69,OK,55588.71,41548.01,14040.7,34,OK,Male,4.4,OK
BMW-3361,25-09-2024,CORRUPTED,2022,10,Q4,Australia,Australia,Melbourne Auto Group,BMW 2 Series,Coupe,Diesel,Individual,Individual,AUD,AUD,1,60428.05,2.72,60428.05,OK,36623.06,27106.74,9516.32,44,OK,Female,4.4,OK
BMW-3455,29-08-2024,CORRUPTED,2022,12,Q4,Germany,Germany,BMW Munich HQ,BMW i4,Electric,Electric,Individual,Individual,EUR,EUR,1,59499.49,6.83,59499.49,OK,59499.49,45982.42,13517.07,54,OK,Prefer not to say,4.4,OK
BMW-2688,23-08-2024,CORRUPTED,2022,1,Q1,USA,USA,Chicago Motors,BMW X3,SUV,Diesel,Individual,Individual,USD,USD,1,59241.85,5.26,59241.85,OK,54350.32,41306.44,13043.89,42,OK,Prefer not to say,4.4,OK
BMW-4785,01-07-2024,CORRUPTED,2024,4,Q2,USA,USA,New York BMW,BMW X3,SUV,Petrol,individual,Individual,USD,USD,1,57739.83,5.03,57739.83,OK,52972.32,40158.53,12813.79,34,OK,Male,4.4,OK
BMW-3853,29-06-2024,CORRUPTED,2023,5,Q2,Germany,Germany,BMW Munich HQ,BMW 5 Series,Sedan,Diesel,Individual,Individual,EUR,EUR,1,57692.97,4.35,57692.97,OK,57692.97,43428.11,14264.87,63,OK,Prefer not to say,4.4,OK
BMW-2531,09-06-2024,CORRUPTED,2021,11,Q4,USA,USA,Chicago Motors,BMW X3,SUV,Hybrid,Individual,Individual,USD,USD,1,57347.52,2.07,57347.52,OK,52612.4,38680.22,13932.18,50,OK,Male,4.4,OK
BMW-4347,13-04-2024,CORRUPTED,2023,11,Q4,Germany,Germany,Stuttgart Motors,BMW 5 Series,Sedan,Hybrid,individual,Individual,EUR,EUR,1,55272.34,7,55272.34,OK,55272.34,42789.93,12482.41,27,OK,Male,4.4,OK
BMW-3627,22-03-2024,CORRUPTED,2023,2,Q1,USA,USA,New York BMW,BMW X3,SUV,Hybrid,Individual,Individual,USD,USD,1,54624.4,2.99,54624.4,OK,50114.13,37193.95,12920.18,42,OK,Male,4.4,OK
BMW-1489,04-03-2024,CORRUPTED,2020,8,Q3,USA,USA,Dallas BMW,BMW X3,SUV,Hybrid,Individual,Individual,USD,USD,1,53989.37,4.05,53989.37,OK,49531.53,37166.77,12364.75,56,OK,Male,4.4,OK
BMW-4702,24-02-2024,CORRUPTED,2024,3,Q1,USA,USA,Miami Auto Group,BMW X3,SUV,Diesel,Individual,Individual,USD,USD,1,53697.9,6.26,53697.9,OK,49264.12,37840.45,11423.68,28,OK,Female,4.4,OK
BMW-3259,20-02-2024,CORRUPTED,2022,9,Q3,USA,USA,Miami Auto Group,BMW X3,SUV,Diesel,Individual,Individual,USD,USD,1,53591.04,3.61,53591.04,OK,49166.1,36726.28,12439.82,49,OK,Prefer not to say,4.4,OK
BMW-2096,14-02-2024,CORRUPTED,2021,5,Q2,Germany,Germany,BMW Munich HQ,BMW X3,SUV,Diesel,Individual,Individual,eur,EUR,1,53438.57,5.6,53438.57,OK,53438.57,40760.34,12678.23,31,OK,Female,4.4,OK
BMW-3764,08-02-2024,CORRUPTED,2023,4,Q2,Germany,Germany,AutohaUSA Berlin,BMW X3,SUV,Hybrid,Individual,Individual,EUR,EUR,1,53223.69,7.24,53223.69,OK,53223.69,41313.38,11910.31,43,OK,Prefer not to say,4.4,OK
BMW-2523,26-01-2024,CORRUPTED,2021,11,Q4,USA,USA,Miami Auto Group,BMW X3,SUV,Diesel,Individual,Individual,USD,USD,1,52931.86,5.89,52931.86,OK,48561.34,37151.76,11409.57,32,OK,Prefer not to say,4.4,OK
BMW-4796,30-12-2023,CORRUPTED,2024,4,Q2,UK,UK,Edinburgh Motors,BMW 5 Series,Sedan,Hybrid,Individual,Individual,GBP,GBP,1,51785.05,7.95,51785.05,OK,60215.18,47097.73,13117.45,39,OK,Male,4.4,OK
BMW-2680,28-12-2023,CORRUPTED,2022,1,Q1,USA,USA,Beverly Hills BMW,BMW X3,SUV,Hybrid,Individual,Individual,USD,USD,1,51632.47,4.76,51632.47,OK,47369.24,35811.26,11557.98,56,OK,Male,4.4,OK
BMW-2310,17-12-2023,CORRUPTED,2021,8,Q3,USA,USA,Chicago Motors,BMW 3 Series,Sedan,Petrol,Individual,Individual,USD,USD,1,51108,2.72,51108,OK,46888.07,34703.36,12184.72,44,OK,Prefer not to say,4.4,OK
BMW-2377,02-12-2023,CORRUPTED,2021,9,Q3,Germany,Germany,AutohaUSA Berlin,BMW X3,SUV,Hybrid,Individual,Individual,EUR,EUR,1,50456.42,3.76,50456.42,OK,50456.42,37746.09,12710.34,40,OK,Female,4.4,OK
BMW-2232,01-12-2023,CORRUPTED,2021,7,Q3,Germany,Germany,BMW Munich HQ,BMW X3,SUV,Hybrid,individual,Individual,EUR,EUR,1,50412.46,6.28,50412.46,OK,50412.46,38729.38,11683.09,34,OK,Female,4.4,OK
BMW-4854,18-11-2023,CORRUPTED,2024,5,Q2,Germany,Germany,Hamburg Drive,BMW X3,SUV,Diesel,Individual,Individual,EUR,EUR,1,49728.81,6.64,49728.81,OK,49728.81,38349.3,11379.51,61,OK,Female,4.4,OK
BMW-5421,02-10-2023,CORRUPTED,2024,11,Q4,UK,UK,Manchester Prestige,BMW X3,SUV,Hybrid,Corporate Fleet,Corporate Fleet,GBP,GBP,1,48033.71,5.79,48033.71,OK,55853.16,42684.11,13169.04,52,OK,Female,4.4,OK
BMW-1344,30-09-2023,CORRUPTED,2020,6,Q2,Germany,Germany,BMW Munich HQ,BMW 3 Series,Sedan,Hybrid,Lease,Lease,EUR,EUR,1,47915.28,2.7,47915.28,OK,47915.28,35454.56,12460.72,25,OK,Female,4.4,OK
BMW-3722,10-09-2023,CORRUPTED,2023,3,Q1,UK,UK,Edinburgh Motors,BMW 5 Series,Sedan,Diesel,Individual,Individual,GBP,GBP,1,47147.67,4.1,47147.67,OK,54822.87,41161.98,13660.89,35,OK,Prefer not to say,4.4,OK
BMW-1930,14-08-2023,CORRUPTED,2021,2,Q1,UK,UK,Edinburgh Motors,BMW 5 Series,Sedan,Diesel,corporate fleet,Corporate Fleet,GBP,GBP,1,46342.56,3.88,46342.56,OK,53886.7,40363.02,13523.68,32,OK,Male,4.4,OK
BMW-4887,04-08-2023,CORRUPTED,2024,5,Q2,UK,UK,Manchester Prestige,BMW X3,SUV,Hybrid,Individual,Individual,GBP,GBP,1,45888.97,2.68,45888.97,OK,53359.26,39477.45,13881.82,32,OK,Male,4.4,OK
BMW-4866,11-07-2023,CORRUPTED,2024,5,Q2,Germany,Germany,Stuttgart Motors,BMW 3 Series,Sedan,Hybrid,Individual,Individual,EUR,EUR,1,45079.27,7.75,45079.27,OK,45079.27,35185.59,9893.68,56,OK,Female,4.4,OK
BMW-3125,12-06-2023,CORRUPTED,2022,7,Q3,UK,UK,Edinburgh Motors,BMW X3,SUV,Diesel,Individual,Individual,GBP,GBP,1,44124.02,5.94,44124.02,OK,51307,39273.28,12033.72,52,OK,Prefer not to say,4.4,OK
BMW-1365,01-06-2023,CORRUPTED,2020,6,Q2,UK,UK,Manchester Prestige,BMW X3,SUV,Petrol,individual,Individual,GBP,GBP,1,43854.15,0.29,43854.15,OK,50993.2,36823.13,14170.07,52,OK,Female,4.4,OK
BMW-2818,28-05-2023,CORRUPTED,2022,3,Q1,UK,UK,Manchester Prestige,BMW X3,SUV,Diesel,Government,Government,GBP,GBP,1,43605.89,5.99,43605.89,OK,50704.52,38833.12,11871.4,57,OK,Male,4.4,OK
BMW-3789,17-05-2023,CORRUPTED,2023,4,Q2,USA,USA,Chicago Motors,BMW 2 Series,Coupe,Hybrid,Individual,Individual,USD,USD,1,42971.47,1.67,42971.47,OK,39423.36,28865.91,10557.46,37,OK,Male,4.4,OK
BMW-2160,29-04-2023,CORRUPTED,2021,6,Q2,Germany,Germany,BMW Munich HQ,BMW 3 Series,Sedan,Petrol,Individual,Individual,EUR,EUR,1,42052.01,2.8,42052.01,OK,42052.01,31149.48,10902.53,38,OK,Female,4.4,OK
BMW-2305,10-03-2023,CORRUPTED,2021,8,Q3,Germany,Germany,AutohaUSA Berlin,BMW 2 Series,Coupe,Hybrid,individual,Individual,eur,EUR,1,39791.47,1.23,39791.47,OK,39791.47,29005.21,10786.25,38,OK,Male,4.4,OK
BMW-3401,28-02-2023,CORRUPTED,2022,11,Q4,UK,UK,Edinburgh Motors,BMW 3 Series,Sedan,Diesel,Individual,Individual,gbp,GBP,1,39225.34,3.29,39225.34,OK,45610.86,33956.43,11654.42,62,OK,Female,4.4,OK
BMW-1785,24-02-2023,CORRUPTED,2020,12,Q4,USA,USA,Beverly Hills BMW,BMW 2 Series,Coupe,Hybrid,Individual,Individual,USD,USD,1,38966.88,5.64,38966.88,OK,35749.43,27277.77,8471.66,46,OK,Female,4.4,OK
BMW-3656,09-02-2023,CORRUPTED,2023,2,Q1,India,India,Bangalore Motors,BMW 2 Series,Coupe,Petrol,Individual,Individual,INR,INR,1,3800515.25,0.16,38005.1525,OK,41763.9,30119.43,11644.47,999,BAD AGE,Prefer not to say,4.4,OK
BMW-2691,09-01-2023,CORRUPTED,2022,1,Q1,UK,UK,Manchester Prestige,BMW 3 Series,Sedan,Hybrid,individual,Individual,GBP,GBP,1,36081.56,5.72,36081.56,OK,41955.3,32039.71,9915.59,51,OK,Male,4.4,OK
BMW-2063,12-12-2022,CORRUPTED,2021,4,Q2,UK,UK,Edinburgh Motors,BMW 2 Series,Coupe,Hybrid,Individual,Individual,gbp,GBP,1,32518.49,6.24,32518.49,OK,37812.2,29035.48,8776.73,44,OK,Prefer not to say,4.4,OK
BMW-2157,26-11-2022,CORRUPTED,2021,5,Q2,South Africa,South Africa,Cape Town BMW,BMW iX,Electric,Electric,Individual,Individual,ZAR,ZAR,1,1858471.28,2.52,18584.7128,OK,92923.56,68636.61,24286.96,70,OK,Prefer not to say,4.4,OK
BMW-3198,22-11-2022,CORRUPTED,2022,8,Q3,China,China,Beijing Luxury Motors,BMW 3 Series,Sedan,Hybrid,Lease,Lease,CNY,CNY,2,372781.99,2.06,7455.6397,OK,94375.19,69381.84,24993.35,41,OK,Female,4.4,OK
BMW-1237,17-09-2022,CORRUPTED,2020,4,Q2,UK,UK,London BMW Centre,BMW M3,M Sport,Diesel,individual,Individual,GBP,GBP,1,76202.64,3.18,-76202.64,BAD REVENUE,88607.73,65891.24,22716.49,43,OK,Male,4.4,OK
BMW-2764,28-08-2022,CORRUPTED,2022,2,Q1,China,China,Beijing Luxury Motors,BMW iX,Electric,Electric,Individual,Individual,CNY,CNY,1,716794.56,7.8,-716794.56,BAD REVENUE,90733.49,70855.32,19878.17,25,OK,Female,4.4,OK
BMW-3820,20-08-2022,CORRUPTED,2023,4,Q2,China,China,Beijing Luxury Motors,BMW i7,Electric,Electric,Government,Government,CNY,CNY,3,928485.31,1.56,-2785455.94,BAD REVENUE,352589.36,257891.04,94698.32,47,OK,Female,4.4,OK
BMW-2995,17-08-2022,CORRUPTED,2022,5,Q2,China,China,Shanghai BMW,BMW X5,SUV,Hybrid,Lease,Lease,CNY,CNY,7,609415.42,4.53,-4265907.96,BAD REVENUE,539988.35,407226.36,132761.99,26,OK,Male,4.4,OK
BMW-4926,11-02-2035,CORRUPTED,2024,5,Q2,India,India,Bangalore Motors,BMW i7,Electric,Electric,corporate fleet,Corporate Fleet,INR,INR,7,10574950.48,4.73,74024653.38,OK,813457.73,614772.88,198684.85,28,OK,Male,4.5,OK
BMW-2918,09-02-2035,CORRUPTED,2022,4,Q2,India,India,Mumbai BMW,BMW X7,SUV,Diesel,Corporate Fleet,Corporate Fleet,INR,INR,8,8482511.75,5.23,67860094,OK,745715.32,566568.58,179146.73,42,OK,Prefer not to say,4.5,OK
BMW-5365,10-01-2035,CORRUPTED,2024,10,Q4,India,India,Delhi Prestige Auto,BMW 7 Series,Sedan,Diesel,Corporate Fleet,Corporate Fleet,INR,INR,4,8394526.81,5.78,33578107.24,OK,368990.19,281972.15,87018.04,32,OK,Prefer not to say,4.5,OK
BMW-1660,06-01-2035,CORRUPTED,2020,10,Q4,India,India,Bangalore Motors,BMW i4,Electric,Electric,Corporate Fleet,Corporate Fleet,INR,INR,6,5290762.44,7.07,31744574.61,OK,348841.48,270267.62,78573.86,27,OK,Prefer not to say,4.5,OK
BMW-5551,05-12-2034,CORRUPTED,2024,12,Q4,India,India,Mumbai BMW,BMW X5,SUV,Diesel,Corporate Fleet,Corporate Fleet,INR,INR,3,7050393.7,4.49,21151181.09,OK,232430.56,175214.31,57216.26,59,OK,Male,4.5,OK
BMW-4319,23-11-2034,CORRUPTED,2023,10,Q4,India,India,Mumbai BMW,BMW X3,SUV,Petrol,Corporate Fleet,Corporate Fleet,INR,INR,4,4593506.01,5.97,18374024.06,OK,201912.35,154609.15,47303.2,58,OK,Female,4.5,OK
BMW-3581,20-11-2034,CORRUPTED,2023,1,Q1,India,India,Mumbai BMW,BMW 5 Series,Sedan,Petrol,Corporate Fleet,Corporate Fleet,INR,INR,3,5639385.99,1.59,16918157.97,OK,185913.82,136016.92,49896.9,29,OK,Male,4.5,OK
BMW-1251,11-11-2034,CORRUPTED,2020,4,Q2,India,India,Delhi Prestige Auto,BMW 2 Series,Coupe,Diesel,Corporate Fleet,Corporate Fleet,INR,INR,4,3795223.89,1.65,15180895.57,OK,166823.03,122129.39,44693.64,33,OK,Male,4.5,OK
BMW-4671,27-10-2034,CORRUPTED,2024,2,Q1,India,India,Bangalore Motors,BMW X5,SUV,Diesel,lease,Lease,INR,INR,2,6090816.14,7.68,12181632.27,OK,133864.09,104399.5,29464.59,44,OK,Female,4.5,OK
BMW-2853,16-10-2034,CORRUPTED,2022,3,Q1,South Africa,South Africa,Johannesburg Motors,BMW X7,SUV,Hybrid,Corporate Fleet,Corporate Fleet,ZAR,ZAR,6,1884001.9,0.23,11304011.41,OK,565200.57,407864.27,157336.3,49,OK,Female,4.5,OK
BMW-4334,13-10-2034,CORRUPTED,2023,10,Q4,South Africa,South Africa,Cape Town BMW,BMW 7 Series,Sedan,Hybrid,lease,Lease,ZAR,ZAR,6,1840121.12,1.34,11040726.7,OK,552036.34,402868.28,149168.06,69,OK,Prefer not to say,4.5,OK
BMW-2570,20-09-2034,CORRUPTED,2021,11,Q4,India,India,Delhi Prestige Auto,BMW X3,SUV,Diesel,Corporate Fleet,Corporate Fleet,INR,INR,2,4939737.63,6.85,9879475.26,OK,108565.66,83914.79,24650.87,45,OK,Female,4.5,OK
BMW-3503,17-09-2034,CORRUPTED,2022,12,Q4,India,India,Delhi Prestige Auto,BMW X7,SUV,Hybrid,Individual,Individual,INR,INR,1,9644728.75,3.35,9644728.75,OK,105986.03,78952.54,27033.49,29,OK,Prefer not to say,4.5,OK
BMW-1588,02-09-2034,CORRUPTED,2020,9,Q3,India,India,Delhi Prestige Auto,BMW X7,SUV,Hybrid,individual,Individual,INR,INR,1,8747043.85,0.63,8747043.85,OK,96121.36,69647.38,26473.98,33,OK,Female,4.5,OK
BMW-4924,14-08-2034,CORRUPTED,2024,5,Q2,India,India,Mumbai BMW,BMW iX,Electric,Electric,individual,Individual,INR,INR,1,7922372.49,3.62,7922372.49,OK,87059.04,65034.65,22024.39,62,OK,Male,4.5,OK
BMW-4845,01-08-2034,CORRUPTED,2024,4,Q2,South Africa,South Africa,Cape Town BMW,BMW iX,Electric,Electric,Lease,Lease,ZAR,ZAR,4,1861152.61,6.73,7444610.46,OK,372230.52,287354.72,84875.8,41,OK,Female,4.5,OK
BMW-3203,27-06-2034,CORRUPTED,2022,8,Q3,China,China,Shenzhen Auto,BMW X7,SUV,Hybrid,Lease,Lease,CNY,CNY,8,838674.9,4.67,6709399.22,OK,849291.04,641422.58,207868.46,49,OK,Male,4.5,OK
BMW-5100,18-06-2034,CORRUPTED,2024,7,Q3,India,India,Bangalore Motors,BMW i4,Electric,Electric,Lease,Lease,INR,INR,1,6428011.16,2.12,6428011.16,OK,70637.49,51958.82,18678.67,37,OK,Female,4.5,OK
BMW-2010,04-06-2034,CORRUPTED,2021,3,Q1,India,India,Delhi Prestige Auto,BMW i4,Electric,Electric,Individual,Individual,INR,INR,1,6056442.84,0.93,6056442.84,OK,66554.32,48369.36,18184.95,68,OK,Male,4.5,OK
BMW-1657,20-04-2034,CORRUPTED,2020,10,Q4,India,India,Mumbai BMW,BMW 5 Series,Sedan,Hybrid,individual,Individual,INR,INR,1,5189715.29,7.65,5189715.29,OK,57029.84,44462.11,12567.72,51,OK,Male,4.5,OK
BMW-2826,17-04-2034,CORRUPTED,2022,3,Q1,China,China,Shenzhen Auto,BMW iX,Electric,Electric,Lease,Lease,CNY,CNY,7,737062.61,2.81,5159438.26,OK,653093.45,483798.52,169294.93,29,OK,Female,4.5,OK
BMW-1044,20-02-2034,CORRUPTED,2020,1,Q1,China,China,Shanghai BMW,BMW M5,M Sport,Hybrid,Corporate Fleet,Corporate Fleet,CNY,CNY,5,882862.64,5.06,4414313.2,OK,558773.82,423752.44,135021.38,31,OK,Male,4.5,OK
BMW-5277,30-01-2034,CORRUPTED,2024,9,Q3,China,China,Guangzhou BMW,BMW 7 Series,Sedan,Petrol,corporate fleet,Corporate Fleet,CNY,CNY,5,820113.58,1.37,4100567.91,OK,519059.23,378925.6,140133.63,56,OK,Prefer not to say,4.5,OK
BMW-1669,06-12-2033,CORRUPTED,2020,10,Q4,South Africa,South Africa,Johannesburg Motors,BMW iX,Electric,Electric,Corporate Fleet,Corporate Fleet,ZAR,ZAR,2,1746443.59,0.61,3492887.18,OK,174644.36,126521.92,48122.44,57,OK,Female,4.5,OK
BMW-3884,25-09-2033,CORRUPTED,2023,5,Q2,China,China,Guangzhou BMW,BMW X3,SUV,Diesel,government,Government,CNY,CNY,7,399796.18,6.96,2798573.29,OK,354249.78,274149.67,80100.11,63,OK,Prefer not to say,4.5,OK
BMW-2916,19-09-2033,CORRUPTED,2022,4,Q2,China,China,Shenzhen Auto,BMW iX,Electric,Electric,Corporate Fleet,Corporate Fleet,CNY,CNY,4,678797.33,5.62,2715189.32,OK,343694.85,262203.83,81491.02,57,OK,Female,4.5,OK
BMW-3980,18-09-2033,CORRUPTED,2023,6,Q2,UAE,UAE,Dubai BMW,BMW iX,Electric,Electric,corporate fleet,Corporate Fleet,AED,AED,7,387750.97,2.8,2714256.77,OK,678564.19,502618.85,175945.35,62,OK,Male,4.5,OK
BMW-3653,11-09-2033,CORRUPTED,2023,2,Q1,China,China,Shenzhen Auto,BMW iX,Electric,Electric,Corporate Fleet,Corporate Fleet,CNY,CNY,4,660630.1,4.1,2642520.4,OK,334496.25,251121.26,83374.99,70,OK,Male,4.5,OK
BMW-3201,22-08-2033,CORRUPTED,2022,8,Q3,China,China,Shanghai BMW,BMW 2 Series,Coupe,Petrol,corporate fleet,Corporate Fleet,CNY,CNY,8,312015.2,4.72,2496121.63,OK,315964.76,238758.87,77205.89,47,OK,Male,4.5,OK
BMW-1738,06-08-2033,CORRUPTED,2020,11,Q4,UAE,UAE,Abu Dhabi Motors,BMW iX,Electric,Electric,Corporate Fleet,Corporate Fleet,AED,AED,7,342886.38,5.75,2400204.68,OK,600051.17,458378.23,141672.94,33,OK,Female,4.5,OK
BMW-2158,27-07-2033,CORRUPTED,2021,5,Q2,South Africa,South Africa,Johannesburg Motors,BMW M5,M Sport,Petrol,Individual,Individual,ZAR,ZAR,1,2321005.59,1.9,2321005.59,OK,116050.28,85170.52,30879.76,45,OK,Prefer not to say,4.5,OK
